seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr2	35238646	35239775	1130	*	25.6022	25.6022	5	Distal Intergenic	2	35224533	35226685	2153	1	ENSMUSG00000084768	14113	NA	NA	NA	14113
chr16	56061201	56062702	1502	*	25.4614	25.6024	5	Intron (ENSMUST00000201218/ENSMUSG00000052917, intron 3 of 5)	16	56070563	56070666	104	1	ENSMUSG00000076360	-7861	NA	NA	NA	7861
chr7	126283552	126284683	1132	*	25.6028	25.6028	5	Intron (ENSMUST00000239081/ENSMUSG00000042978, intron 1 of 3)	7	126299434	126299916	483	2	ENSMUSG00000066180	15233	100043495	Gm10155	ribosomal protein L21 pseudogene	15233
chr9	56500487	56501438	952	*	25.6054	25.6054	5	Distal Intergenic	9	56504825	56506661	1837	2	ENSMUSG00000111343	5223	NA	NA	NA	5223
chr3	88477582	88478503	922	*	25.6071	25.6071	5	Distal Intergenic	3	88474584	88475154	571	1	ENSMUSG00000103304	2998	NA	NA	NA	2998
chr9	21723908	21725077	1170	*	25.6078	25.6078	5	Promoter (<=1kb)	9	21723483	21749919	26437	1	ENSMUSG00000032193	425	16835	Ldlr	low density lipoprotein receptor	425
chr19	23172284	23173429	1146	*	25.6093	25.6093	5	Distal Intergenic	19	23149431	23149551	121	1	ENSMUSG00000080626	22853	100316672	Mir1192	microRNA 1192	22853
chr1	185187124	185188113	990	*	25.611	25.611	5	Distal Intergenic	1	185204117	185286759	82643	1	ENSMUSG00000039318	-16004	98732	Rab3gap2	RAB3 GTPase activating protein subunit 2	16004
chr4	101359180	101360397	1218	*	25.6112	25.6112	5	Intron (ENSMUST00000123107/ENSMUSG00000087361, intron 1 of 3)	4	101346531	101356735	10205	2	ENSMUSG00000086782	-2445	77866	E130102H24Rik	RIKEN cDNA E130102H24 gene	2445
chr5	103727284	103728375	1092	*	25.6123	25.6123	5	Intron (ENSMUST00000126335/ENSMUSG00000029313, intron 2 of 6)	5	103692374	103855322	162949	1	ENSMUSG00000029313	34910	17355	Aff1	AF4/FMR2 family, member 1	34910
chr8	75191402	75192751	1350	*	25.614	25.614	5	Distal Intergenic	8	75201439	75210042	8604	1	ENSMUSG00000110640	-8688	NA	NA	NA	8688
chr4	53629361	53630422	1062	*	25.6147	25.6147	5	Promoter (1-2kb)	4	53631471	53707009	75539	1	ENSMUSG00000054752	-1049	319636	Fsd1l	fibronectin type III and SPRY domain containing 1-like	1049
chr17	46634526	46635611	1086	*	25.6149	25.6149	5	Exon (ENSMUST00000233974/ENSMUSG00000003546, exon 12 of 16)	17	46564471	46629504	65034	2	ENSMUSG00000023972	-5022	71461	Ptk7	PTK7 protein tyrosine kinase 7	5022
chr5	45539204	45540669	1466	*	25.3913	25.6159	5	Exon (ENSMUST00000016023/ENSMUSG00000015879, exon 11 of 16)	5	45531072	45533111	2040	1	ENSMUSG00000105745	8132	NA	NA	NA	8132
chr1	131963157	131964058	902	*	25.6166	25.6166	5	Promoter (<=1kb)	1	131962967	131982969	20003	1	ENSMUSG00000026435	190	212980	Slc45a3	solute carrier family 45, member 3	190
chr5	43923771	43924740	970	*	25.6166	25.6166	5	Distal Intergenic	5	43916753	43918514	1762	1	ENSMUSG00000093859	7018	665994	Gm7882	apurinic/apyrimidinic endonuclease 2 pseudogene	7018
chr18	35609337	35610564	1228	*	25.618	25.618	5	5' UTR	18	35598617	35617187	18571	1	ENSMUSG00000037058	10720	67869	Paip2	polyadenylate-binding protein-interacting protein 2	10720
chr12	12689589	12690740	1152	*	25.6192	25.6192	5	Distal Intergenic	12	12682514	12682618	105	2	ENSMUSG00000098314	-6971	NA	NA	NA	6971
chr14	57891749	57892522	774	*	25.6205	25.6205	5	Promoter (1-2kb)	14	57832703	57890276	57574	2	ENSMUSG00000021969	-1473	75965	Zdhhc20	zinc finger, DHHC domain containing 20	1473
chr19	16063432	16064573	1142	*	25.621	25.621	5	Distal Intergenic	19	16025451	16025717	267	1	ENSMUSG00000117711	37981	NA	NA	NA	37981
chr4	44977968	44979519	1552	*	25.621	25.6212	5	Promoter (<=1kb)	4	44970576	44978319	7744	2	ENSMUSG00000086205	0	NA	NA	NA	0
chr2	91629630	91630865	1236	*	25.6213	25.6213	5	Exon (ENSMUST00000028681/ENSMUSG00000027249, exon 7 of 14)	2	91625320	91636414	11095	2	ENSMUSG00000027249	5549	14061	F2	coagulation factor II	5549
chr12	4469958	4471087	1130	*	25.6222	25.6222	5	Intron (ENSMUST00000085814/ENSMUSG00000020647, intron 1 of 22)	12	4247362	4477182	229821	2	ENSMUSG00000020647	6095	17977	Ncoa1	nuclear receptor coactivator 1	6095
chr6	15891456	15893011	1556	*	25.4976	25.6222	5	Distal Intergenic	6	15836089	15837779	1691	1	ENSMUSG00000108048	55367	NA	NA	NA	55367
chr11	107182558	107183727	1170	*	25.6242	25.6242	5	Exon (ENSMUST00000018577/ENSMUSG00000018433, exon 5 of 18)	11	107166663	107189381	22719	2	ENSMUSG00000018433	5654	68979	Nol11	nucleolar protein 11	5654
chr10	12914159	12915618	1460	*	25.4769	25.6248	5	Distal Intergenic	10	12916648	12923090	6443	2	ENSMUSG00000097378	7472	320273	B230208H11Rik	RIKEN cDNA B230208H11 gene	7472
chr14	13995009	13996336	1328	*	25.6271	25.6271	5	5' UTR	14	13949012	13961852	12841	2	ENSMUSG00000053453	-33157	66231	Thoc7	THO complex 7	33157
chr8	95159372	95160513	1142	*	25.6295	25.6295	5	Intron (ENSMUST00000212424/ENSMUSG00000031788, intron 1 of 4)	8	95138310	95148386	10077	1	ENSMUSG00000110475	21062	NA	NA	NA	21062
chr19	32119466	32120405	940	*	25.6301	25.6301	5	Distal Intergenic	19	31982597	32108211	125615	2	ENSMUSG00000024887	-11255	54447	Asah2	N-acylsphingosine amidohydrolase 2	11255
chr7	6938458	6940769	2312	*	25.095	25.6304	5	Intron (ENSMUST00000200535/ENSMUSG00000051527, intron 6 of 8)	7	6977246	6991087	13842	1	ENSMUSG00000109176	-36477	NA	NA	NA	36477
chr5	34573111	34574130	1020	*	25.6311	25.6311	5	Promoter (<=1kb)	5	34573664	34632308	58645	1	ENSMUSG00000029106	0	11518	Add1	adducin 1 (alpha)	0
chr3	157687763	157688798	1036	*	25.6317	25.6317	5	Distal Intergenic	3	157720404	157726408	6005	2	ENSMUSG00000106632	37610	NA	NA	NA	37610
chr14	40081333	40082150	818	*	25.6319	25.6319	5	Distal Intergenic	14	40009902	40010065	164	1	ENSMUSG00000089021	71431	NA	NA	NA	71431
chr8	41173899	41174926	1028	*	25.6339	25.6339	5	Distal Intergenic	8	40990914	41133726	142813	2	ENSMUSG00000045636	-40173	102103	Mtus1	mitochondrial tumor suppressor 1	40173
chr4	93106776	93107917	1142	*	25.6354	25.6354	5	Promoter (<=1kb)	4	93106988	93109914	2927	1	ENSMUSG00000082919	0	NA	NA	NA	0
chr2	6248551	6249630	1080	*	25.6357	25.6357	5	Intron (ENSMUST00000151782/ENSMUSG00000087125, intron 2 of 6)	2	6255946	6257266	1321	2	ENSMUSG00000087485	7636	NA	NA	NA	7636
chr13	13487311	13488190	880	*	25.6388	25.6388	5	Intron (ENSMUST00000005532/ENSMUSG00000005397, intron 10 of 19)	13	13474343	13482405	8063	2	ENSMUSG00000113380	-4906	NA	NA	NA	4906
chr4	155873006	155873885	880	*	25.6399	25.6399	5	Intron (ENSMUST00000120794/ENSMUSG00000029034, intron 3 of 16)	4	155869546	155889103	19558	1	ENSMUSG00000029034	3460	71957	Ints11	integrator complex subunit 11	3460
chr14	25763348	25764603	1256	*	25.6406	25.6406	5	Intron (ENSMUST00000069180/ENSMUSG00000055538, intron 1 of 3)	14	25711642	25769039	57398	2	ENSMUSG00000055538	4436	71918	Zcchc24	zinc finger, CCHC domain containing 24	4436
chr5	130023776	130024781	1006	*	25.6412	25.6412	5	5' UTR	5	130011258	130029247	17990	2	ENSMUSG00000025533	4466	109900	Asl	argininosuccinate lyase	4466
chr5	23460862	23461763	902	*	25.642	25.642	5	Intron (ENSMUST00000196889/ENSMUSG00000029004, intron 2 of 12)	5	23487394	23487723	330	2	ENSMUSG00000088170	25960	NA	NA	NA	25960
chr7	30634186	30635153	968	*	25.6425	25.6439	5	Promoter (<=1kb)	7	30633616	30635852	2237	2	ENSMUSG00000006311	699	14008	Etv2	ets variant 2	699
chr8	27361474	27362709	1236	*	25.6448	25.6448	5	Distal Intergenic	8	27368711	27399730	31020	1	ENSMUSG00000031492	-6002	108043	Chrnb3	cholinergic receptor, nicotinic, beta polypeptide 3	6002
chr10	29951393	29952762	1370	*	25.6478	25.6478	5	Distal Intergenic	10	29984178	30004378	20201	2	ENSMUSG00000111195	51616	NA	NA	NA	51616
chr17	29078696	29080109	1414	*	25.6484	25.6484	5	Promoter (<=1kb)	17	29057430	29079179	21750	2	ENSMUSG00000085912	0	100504267	Trp53cor1	tumor protein p53 pathway corepressor 1	0
chr7	44638307	44639304	998	*	25.6489	25.6489	5	Exon (ENSMUST00000107899/ENSMUSG00000030739, exon 11 of 40)	7	44645428	44646334	907	1	ENSMUSG00000109352	-6124	100416794	Gm18256	E1A binding protein p300 pseudogene	6124
chr10	49844061	49845030	970	*	25.6501	25.6501	5	Distal Intergenic	10	49826270	49830115	3846	1	ENSMUSG00000111551	17791	NA	NA	NA	17791
chr13	23930549	23931512	964	*	25.6503	25.6503	5	Distal Intergenic	13	23933773	23934156	384	2	ENSMUSG00000050799	2644	319177	H2bc1	H2B clustered histone 1	2644
chr18	73892989	73894158	1170	*	25.6529	25.6529	5	Distal Intergenic	18	73859385	73881333	21949	1	ENSMUSG00000064036	33604	71263	Mro	maestro	33604
chr16	92406691	92407538	848	*	25.6551	25.6551	5	Intron (ENSMUST00000060005/ENSMUSG00000022951, intron 1 of 3)	16	92377071	92382683	5613	2	ENSMUSG00000116693	-24008	101056236	Gm29805	predicted gene, 29805	24008
chr2	132878969	132880460	1492	*	25.5602	25.6553	5	Promoter (<=1kb)	2	132868305	132880891	12587	2	ENSMUSG00000043110	431	320974	Lrrn4	leucine rich repeat neuronal 4	431
chr7	101811646	101812547	902	*	25.6582	25.6582	5	Distal Intergenic	7	101818313	101822726	4414	1	ENSMUSG00000007946	-5766	11859	Phox2a	paired-like homeobox 2a	5766
chr11	16584957	16586394	1438	*	25.6591	25.6591	5	Distal Intergenic	11	16635109	16636066	958	2	ENSMUSG00000101316	49672	NA	NA	NA	49672
chr3	95928712	95929723	1012	*	25.6595	25.6595	5	Promoter (<=1kb)	3	95929246	95947390	18145	1	ENSMUSG00000015749	0	66471	Anp32e	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	0
chr10	80112757	80114030	1274	*	25.6601	25.6601	5	Promoter (1-2kb)	10	80115803	80130682	14880	1	ENSMUSG00000003068	-1773	20869	Stk11	serine/threonine kinase 11	1773
chr8	3220558	3221633	1076	*	25.6602	25.6602	5	Intron (ENSMUST00000091291/ENSMUSG00000005534, intron 2 of 20)	8	3259704	3260641	938	1	ENSMUSG00000086065	-38071	NA	NA	NA	38071
chr14	72597945	72598872	928	*	25.6607	25.6607	5	Exon (ENSMUST00000162922/ENSMUSG00000033487, exon 4 of 4)	14	72589752	72603367	13616	1	ENSMUSG00000090216	8193	NA	NA	NA	8193
chr10	11361752	11362999	1248	*	25.6523	25.6616	5	Intron (ENSMUST00000069106/ENSMUSG00000055493, intron 1 of 3)	10	11343404	11459644	116241	1	ENSMUSG00000055493	18348	13853	Epm2a	epilepsy, progressive myoclonic epilepsy, type 2 gene alpha	18348
chr10	4148936	4150031	1096	*	25.6635	25.6635	5	Intron (ENSMUST00000117291/ENSMUSG00000040675, intron 27 of 27)	10	4169887	4170018	132	1	ENSMUSG00000089473	-19856	115485730	Gm25369	predicted gene, 25369	19856
chr6	28422428	28423619	1192	*	25.5717	25.6636	5	Promoter (<=1kb)	6	28423560	28426602	3043	1	ENSMUSG00000020440	0	11844	Arf5	ADP-ribosylation factor 5	0
chr11	78564060	78564943	884	*	25.6641	25.6641	5	Distal Intergenic	11	78561645	78561735	91	2	ENSMUSG00000089184	-2325	115485829	Gm22947	predicted gene, 22947	2325
chr16	4963763	4964650	888	*	25.6647	25.6647	5	Promoter (<=1kb)	16	4941436	4964205	22770	2	ENSMUSG00000022515	0	72615	Anks3	ankyrin repeat and sterile alpha motif domain containing 3	0
chr9	106424790	106425723	934	*	25.666	25.666	5	Distal Intergenic	9	106429454	106431568	2115	1	ENSMUSG00000048758	-3731	19944	Rpl29	ribosomal protein L29	3731
chr1	85111763	85113046	1284	*	25.6695	25.6695	5	Promoter (1-2kb)	1	85083069	85109853	26785	2	ENSMUSG00000089844	-1910	381287	A530032D15Rik	RIKEN cDNA A530032D15Rik gene	1910
chr4	84176261	84177056	796	*	25.6697	25.6697	5	Distal Intergenic	4	84126350	84130289	3940	2	ENSMUSG00000087378	-45972	NA	NA	NA	45972
chr8	115134346	115135117	772	*	25.6705	25.6705	5	Intron (ENSMUST00000004756/ENSMUSG00000004637, intron 8 of 8)	8	115052814	115052913	100	2	ENSMUSG00000088428	-81433	NA	NA	NA	81433
chr1	13496237	13497812	1576	*	25.6709	25.6709	5	Distal Intergenic	1	13407012	13407655	644	2	ENSMUSG00000101171	-88582	665341	Gm7593	signal recognition particle receptor ('docking protein') pseudogene	88582
chr6	125081339	125082338	1000	*	25.6724	25.6724	5	Promoter (1-2kb)	6	125083437	125084029	593	1	ENSMUSG00000107761	-1099	NA	NA	NA	1099
chr13	113868342	113869751	1410	*	25.6759	25.6759	5	Intron (ENSMUST00000091201/ENSMUSG00000042348, intron 1 of 4)	13	113794505	114157461	362957	1	ENSMUSG00000042348	73837	218639	Arl15	ADP-ribosylation factor-like 15	73837
chr4	8709817	8711084	1268	*	25.6779	25.6779	5	5' UTR	4	8690406	8867659	177254	1	ENSMUSG00000041235	19411	320790	Chd7	chromodomain helicase DNA binding protein 7	19411
chr13	23538145	23539474	1330	*	25.679	25.679	5	Distal Intergenic	13	23535422	23535951	530	1	ENSMUSG00000099517	2723	97908	H3c8	H3 clustered histone 8	2723
chr19	7396628	7397611	984	*	25.6803	25.6803	5	Promoter (1-2kb)	19	7398424	7399077	654	2	ENSMUSG00000095690	1466	NA	NA	NA	1466
chr17	24667002	24668237	1236	*	25.6806	25.6806	5	Promoter (1-2kb)	17	24669687	24682016	12330	1	ENSMUSG00000041130	-1450	213753	Zfp598	zinc finger protein 598	1450
chr10	45491247	45492292	1046	*	25.6813	25.6813	5	Distal Intergenic	10	45376620	45486395	109776	2	ENSMUSG00000063804	-4852	380669	Lin28b	lin-28 homolog B (C. elegans)	4852
chrX	73458493	73459764	1272	*	25.6821	25.6821	5	Promoter (<=1kb)	20	73437315	73459044	21730	2	ENSMUSG00000031371	0	73738	Haus7	HAUS augmin-like complex, subunit 7	0
chr19	7057500	7058729	1230	*	25.6837	25.6837	5	Promoter (<=1kb)	19	7056810	7198057	141248	1	ENSMUSG00000036278	690	107227	Macrod1	mono-ADP ribosylhydrolase 1	690
chr7	4509743	4510456	714	*	25.6868	25.6868	5	Exon (ENSMUST00000071798/ENSMUSG00000064179, exon 7 of 14)	7	4504570	4516382	11813	2	ENSMUSG00000064179	5926	21955	Tnnt1	troponin T1, skeletal, slow	5926
chr4	45273033	45274512	1480	*	25.4249	25.6876	5	Exon (ENSMUST00000044773/ENSMUSG00000035615, exon 11 of 16)	4	45297127	45316131	19005	1	ENSMUSG00000035601	-22615	69934	Trmt10b	tRNA methyltransferase 10B	22615
chr4	117005529	117006470	942	*	25.6877	25.6877	5	Downstream (<=300bp)	4	117002166	117003012	847	2	ENSMUSG00000086890	-2517	NA	NA	NA	2517
chr17	88069132	88069973	842	*	25.6921	25.6921	5	Distal Intergenic	17	87990859	88065291	74433	2	ENSMUSG00000005371	-3841	225055	Fbxo11	F-box protein 11	3841
chr19	11973637	11974776	1140	*	25.6772	25.6931	5	Exon (ENSMUST00000025590/ENSMUSG00000024687, exon 3 of 14)	19	11965941	11994112	28172	1	ENSMUSG00000024687	7696	76303	Osbp	oxysterol binding protein	7696
chr4	111424795	111425718	924	*	25.6958	25.6958	5	Intron (ENSMUST00000106591/ENSMUSG00000061298, intron 6 of 8)	4	111427818	111427933	116	2	ENSMUSG00000084673	2215	NA	NA	NA	2215
chr12	112106509	112107718	1210	*	25.6963	25.6963	5	Promoter (<=1kb)	12	112106679	112127559	20881	1	ENSMUSG00000037686	0	104816	Aspg	asparaginase	0
chr2	30944338	30945541	1204	*	25.6964	25.6964	5	Distal Intergenic	2	30952959	30959015	6057	1	ENSMUSG00000026848	-7418	30934	Tor1b	torsin family 1, member B	7418
chr7	132575792	132577017	1226	*	25.6966	25.6966	5	Promoter (<=1kb)	7	132557478	132576398	18921	2	ENSMUSG00000030934	0	18242	Oat	ornithine aminotransferase	0
chr8	4275444	4276803	1360	*	25.6975	25.6975	5	Promoter (<=1kb)	8	4259731	4275913	16183	2	ENSMUSG00000002949	0	21856	Timm44	translocase of inner mitochondrial membrane 44	0
chr2	180261937	180263494	1558	*	25.3141	25.6979	5	Exon (ENSMUST00000108891/ENSMUSG00000038990, exon 4 of 10)	2	180257536	180257611	76	1	ENSMUSG00000092827	4401	100526556	Mir3091	microRNA 3091	4401
chr12	101782414	101783679	1266	*	25.6988	25.6988	5	Intron (ENSMUST00000021603/ENSMUSG00000021186, intron 4 of 10)	12	101746565	101819055	72491	2	ENSMUSG00000021186	35376	23876	Fbln5	fibulin 5	35376
chr8	4298904	4299939	1036	*	25.7007	25.7007	5	Intron (ENSMUST00000098950/ENSMUSG00000040028, intron 4 of 5)	8	4259731	4275913	16183	2	ENSMUSG00000002949	-22991	21856	Timm44	translocase of inner mitochondrial membrane 44	22991
chr12	54814887	54816322	1436	*	25.6994	25.7027	5	Distal Intergenic	12	54746349	54795703	49355	2	ENSMUSG00000005656	-19184	72183	Snx6	sorting nexin 6	19184
chr13	38180713	38181632	920	*	25.703	25.703	5	Exon (ENSMUST00000124830/ENSMUSG00000054889, exon 12 of 24)	13	38204938	38227665	22728	1	ENSMUSG00000021431	-23306	67797	Snrnp48	small nuclear ribonucleoprotein 48 (U11/U12)	23306
chr10	9228908	9230107	1200	*	25.7043	25.7043	5	Distal Intergenic	10	9223971	9224751	781	2	ENSMUSG00000112543	-4157	NA	NA	NA	4157
chr1	167342826	167343779	954	*	25.7047	25.7047	5	Distal Intergenic	1	167340369	167340424	56	2	ENSMUSG00000088246	-2402	NA	NA	NA	2402
chr11	22438241	22439400	1160	*	25.7076	25.7076	5	Promoter (<=1kb)	11	22438821	22439775	955	2	ENSMUSG00000085856	375	NA	NA	NA	375
chr9	108536832	108537827	996	*	25.7076	25.7076	5	Intron (ENSMUST00000193258/ENSMUSG00000006673, intron 3 of 5)	9	108530832	108532765	1934	1	ENSMUSG00000103621	6000	NA	NA	NA	6000
chr12	83631483	83632582	1100	*	25.7084	25.7084	5	Promoter (<=1kb)	12	83631236	83683123	51888	1	ENSMUSG00000010608	247	67039	Rbm25	RNA binding motif protein 25	247
chr8	72421224	72422505	1282	*	25.7097	25.7097	5	Promoter (<=1kb)	8	72340999	72421460	80462	2	ENSMUSG00000006276	0	13859	Eps15l1	epidermal growth factor receptor pathway substrate 15-like 1	0
chr9	21000272	21001391	1120	*	25.7101	25.7101	5	Promoter (1-2kb)	9	21002738	21008839	6102	1	ENSMUSG00000003299	-1347	66163	Mrpl4	mitochondrial ribosomal protein L4	1347
chr13	38051585	38052634	1050	*	25.711	25.711	5	3' UTR	13	38006052	38037069	31018	2	ENSMUSG00000044566	-14516	71213	Cage1	cancer antigen 1	14516
chr6	5032740	5033799	1060	*	25.711	25.711	5	Intron (ENSMUST00000175889/ENSMUSG00000032827, intron 2 of 15)	6	4958983	4959302	320	1	ENSMUSG00000097396	73757	NA	NA	NA	73757
chr7	29506028	29506833	806	*	25.7135	25.7135	5	Intron (ENSMUST00000181975/ENSMUSG00000030583, intron 1 of 3)	7	29320372	29518641	198270	2	ENSMUSG00000030583	11808	74206	Sipa1l3	signal-induced proliferation-associated 1 like 3	11808
chr11	6866297	6867416	1120	*	25.7139	25.7139	5	Distal Intergenic	11	6861539	6862304	766	2	ENSMUSG00000082333	-3993	NA	NA	NA	3993
chr7	12326048	12326991	944	*	25.7166	25.7166	5	Intron (ENSMUST00000226701/ENSMUSG00000066804, intron 3 of 4)	7	12319707	12329481	9775	2	ENSMUSG00000066804	2490	171243	Vmn1r83	vomeronasal 1 receptor 83	2490
chr11	11803875	11805086	1212	*	25.7175	25.7175	5	Intron (ENSMUST00000152345/ENSMUSG00000035455, intron 2 of 3)	11	11787431	11808962	21532	2	ENSMUSG00000035455	3876	60530	Fignl1	fidgetin-like 1	3876
chr12	28656498	28657519	1022	*	25.5728	25.7184	5	Exon (ENSMUST00000020959/ENSMUSG00000020630, exon 5 of 8)	12	28649602	28659589	9988	1	ENSMUSG00000020630	6896	19819	Rnaseh1	ribonuclease H1	6896
chr10	118132925	118133750	826	*	25.7188	25.7188	5	Distal Intergenic	10	118141811	118168997	27187	1	ENSMUSG00000020212	-8061	17245	Mdm1	transformed mouse 3T3 cell double minute 1	8061
chr17	80196616	80197681	1066	*	25.72	25.72	5	Promoter (<=1kb)	17	80196158	80196404	247	2	ENSMUSG00000088453	-212	NA	NA	NA	212
chr1	186649071	186650134	1064	*	25.721	25.721	5	Exon (ENSMUST00000045288/ENSMUSG00000039239, exon 2 of 7)	1	186676742	186676876	135	1	ENSMUSG00000089045	-26608	115485768	Gm26169	predicted gene, 26169	26608
chr16	58519394	58520389	996	*	25.7226	25.7227	5	Intron (ENSMUST00000137035/ENSMUSG00000022747, intron 1 of 10)	16	58468125	58524243	56119	2	ENSMUSG00000022747	3854	54613	St3gal6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	3854
chr18	44474088	44474993	906	*	25.7233	25.7233	5	Intron (ENSMUST00000089874/ENSMUSG00000071856, intron 10 of 18)	18	44380502	44424969	44468	1	ENSMUSG00000024472	93586	70640	Dcp2	decapping mRNA 2	93586
chr17	65773145	65774122	978	*	25.7237	25.7237	5	Promoter (<=1kb)	17	65651729	65772752	121024	2	ENSMUSG00000056515	-393	106572	Rab31	RAB31, member RAS oncogene family	393
chr2	126996148	126997657	1510	*	25.4284	25.7271	5	Distal Intergenic	2	127008717	127067909	59193	1	ENSMUSG00000001998	-11060	108011	Ap4e1	adaptor-related protein complex AP-4, epsilon 1	11060
chr14	32551628	32552545	918	*	25.7286	25.7286	5	Exon (ENSMUST00000227434/ENSMUSG00000054051, exon 1 of 1)	14	32513521	32580990	67470	1	ENSMUSG00000054051	38107	319955	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	38107
chr6	18484762	18485951	1190	*	25.73	25.73	5	Intron (ENSMUST00000148602/ENSMUSG00000000416, intron 2 of 22)	6	18366478	18514843	148366	2	ENSMUSG00000000416	28892	30785	Cttnbp2	cortactin binding protein 2	28892
chrX	121231859	121233112	1254	*	25.7311	25.7311	5	Distal Intergenic	20	121177008	121177982	975	2	ENSMUSG00000080695	-53877	385419	Gm5394	glycerol-3-phosphate dehydrogenase 1-like pseudogene	53877
chr2	38377993	38379206	1214	*	25.7325	25.7325	5	Distal Intergenic	2	38359580	38363980	4401	2	ENSMUSG00000087539	-14013	NA	NA	NA	14013
chr15	89086459	89087610	1152	*	25.7327	25.7327	5	Promoter (1-2kb)	15	89089084	89100340	11257	1	ENSMUSG00000035757	-1474	223776	Selenoo	selenoprotein O	1474
chr9	5233800	5234937	1138	*	25.7351	25.7351	5	Distal Intergenic	9	5298508	5307290	8783	1	ENSMUSG00000025888	-63571	12362	Casp1	caspase 1	63571
chr16	17113013	17114364	1352	*	25.7319	25.7357	5	Promoter (1-2kb)	16	17086555	17111257	24703	2	ENSMUSG00000022771	-1756	66053	Ppil2	peptidylprolyl isomerase (cyclophilin)-like 2	1756
chrX	162792675	162794260	1586	*	25.2674	25.7365	5	Intron (ENSMUST00000131463/ENSMUSG00000038344, intron 3 of 7)	20	162760402	162779092	18691	1	ENSMUSG00000031353	32273	245688	Rbbp7	retinoblastoma binding protein 7, chromatin remodeling factor	32273
chr4	107959533	107960552	1020	*	25.7385	25.7385	5	Exon (ENSMUST00000145831/ENSMUSG00000086713, exon 3 of 3)	4	107953932	107960721	6790	1	ENSMUSG00000086713	5601	77223	4930407G08Rik	RIKEN cDNA 4930407G08 gene	5601
