seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr6	148653955	148655216	1262	*	40.3813	40.3813	0	not	6	Intron (ENST00000367469/ENSG00000111961, intron 1 of 3)	6	148558721	148604544	45824	2	ENSG00000224658	-49411	NA	NA	NA	49411
chr20	44642179	44643356	1178	*	40.3814	40.3814	1	overlapTSS	6	Promoter (<=1kb)	20	44644111	44644231	121	1	ENSG00000203346	-755	NA	NA	NA	755
chr2	230786029	230787588	1560	*	40.0457	40.3817	3	overlapTSS	6	Promoter (<=1kb)	2	230787018	230877825	90808	1	ENSG00000153832	0	130888	FBXO36	F-box protein 36	0
chr19	2164735	2166070	1336	*	40.3709	40.3829	1	overlapTSS	6	Promoter (<=1kb)	19	2100988	2164464	63477	2	ENSG00000065000	-271	8943	AP3D1	adaptor related protein complex 3 subunit delta 1	271
chr14	57734710	57736293	1584	*	39.9015	40.3842	2	overlapTSS	6	Promoter (<=1kb)	14	57735627	57756797	21171	1	ENSG00000053770	0	55745	AP5M1	adaptor related protein complex 5 subunit mu 1	0
chr20	57607034	57608145	1112	*	40.3853	40.3853	2	overlapTSS	6	Promoter (<=1kb)	20	57600522	57607437	6916	2	ENSG00000124172	0	514	ATP5F1E	ATP synthase F1 subunit epsilon	0
chr18	51795238	51796787	1550	*	40.0518	40.3871	4	overlapTSS	6	Promoter (<=1kb)	18	51795774	51847636	51863	1	ENSG00000101751	0	11201	POLI	DNA polymerase iota	0
chr2	73511098	73512653	1556	*	39.8681	40.3884	0	not	6	Promoter (<=1kb)	2	73481810	73511559	29750	2	ENSG00000163013	0	150726	FBXO41	F-box protein 41	0
chr19	19216059	19217608	1550	*	39.9684	40.3905	0	not	6	Exon (ENST00000318596/ENSG00000181035, exon 5 of 8)	19	19229978	19249322	19345	2	ENSG00000064545	31714	54929	TMEM161A	transmembrane protein 161A	31714
chr11	34459774	34461131	1358	*	40.391	40.391	1	overlapTSS	6	Promoter (<=1kb)	11	34460472	34493609	33138	1	ENSG00000121691	0	847	CAT	catalase	0
chr7	2368786	2369761	976	*	40.394	40.394	0	not	6	Intron (ENST00000435336/ENSG00000106266, intron 1 of 5)	7	2393721	2420380	26660	1	ENSG00000106263	-23960	8662	EIF3B	eukaryotic translation initiation factor 3 subunit B	23960
chr9	111881180	111882703	1524	*	40.0328	40.3964	0	not	6	Promoter (<=1kb)	9	111777432	111882225	104794	2	ENSG00000106771	0	23731	TMEM245	transmembrane protein 245	0
chr17	42462012	42463347	1336	*	40.3973	40.3973	0	not	6	5' UTR	17	42449548	42466873	17326	2	ENSG00000005961	3526	3674	ITGA2B	integrin subunit alpha 2b	3526
chr2	54197213	54198754	1542	*	40.2423	40.4051	3	overlapTSS	6	Promoter (<=1kb)	2	54091204	54197977	106774	2	ENSG00000068878	0	23198	PSME4	proteasome activator subunit 4	0
chr1	118471433	118472942	1510	*	40.4052	40.4052	2	overlapTSS	6	Promoter (<=1kb)	1	118472343	118509165	36823	1	ENSG00000065183	0	10885	WDR3	WD repeat domain 3	0
chr13	106752314	106753803	1490	*	40.4057	40.4057	0	not	6	Distal Intergenic	13	106780720	106780837	118	1	ENSG00000222643	-26917	NA	NA	NA	26917
chr19	8477455	8478650	1196	*	40.4068	40.4068	3	overlapTSS	6	Promoter (<=1kb)	19	8478154	8503901	25748	1	ENSG00000099785	0	51257	MARCHF2	membrane associated ring-CH-type finger 2	0
chr14	24835380	24836847	1468	*	39.9868	40.4073	18	overlapTSS	6	Promoter (<=1kb)	14	24834879	24848810	13932	1	ENSG00000100968	501	4776	NFATC4	nuclear factor of activated T cells 4	501
chr2	217530161	217531566	1406	*	40.4092	40.4092	0	not	6	Distal Intergenic	2	217559187	217858802	299616	1	ENSG00000236886	-27621	NA	NA	NA	27621
chr10	80997153	80998622	1470	*	40.4082	40.4113	0	not	6	Intron (ENST00000334512/ENSG00000108175, intron 7 of 24)	10	81107225	81115093	7869	1	ENSG00000108179	-108603	10105	PPIF	peptidylprolyl isomerase F	108603
chr7	97735753	97736756	1004	*	40.4131	40.4131	1	overlapTSS	6	Promoter (<=1kb)	7	97736197	97838945	102749	1	ENSG00000164715	0	22853	LMTK2	lemur tyrosine kinase 2	0
chr19	11639346	11640495	1150	*	40.4144	40.4144	0	not	6	Promoter (<=1kb)	19	11616731	11639989	23259	2	ENSG00000130159	0	51295	ECSIT	ECSIT signaling integrator	0
chr11	1855065	1856188	1124	*	40.4184	40.4184	2	overlapTSS	6	5' UTR	11	1860219	1862910	2692	1	ENSG00000130598	-4031	7136	TNNI2	troponin I2, fast skeletal type	4031
chr6	33547345	33548662	1318	*	40.4193	40.4193	0	not	6	Promoter (<=1kb)	6	33540329	33548019	7691	2	ENSG00000030110	0	578	BAK1	BCL2 antagonist/killer 1	0
chr4	99579391	99580382	992	*	40.4195	40.4195	1	overlapTSS	6	Promoter (<=1kb)	4	99391518	99579780	188263	2	ENSG00000168785	0	10098	TSPAN5	tetraspanin 5	0
chr22	29548216	29549777	1562	*	40.1272	40.4215	0	not	6	Intron (ENST00000327813/ENSG00000183762, intron 9 of 9)	22	29530002	29530108	107	1	ENSG00000200871	18214	NA	NA	NA	18214
chr5	149820193	149821766	1574	*	39.977	40.423	2	overlapTSS	6	Downstream (<1kb)	5	149822753	149829319	6567	2	ENSG00000164587	7553	6208	RPS14	ribosomal protein S14	7553
chr11	57508163	57509606	1444	*	40.4233	40.4233	6	overlapTSS	6	Promoter (<=1kb)	11	57508825	57510986	2162	1	ENSG00000211450	0	280636	SELENOH	selenoprotein H	0
chr15	43476657	43478218	1562	*	39.4956	40.4238	2	overlapTSS	6	Promoter (<=1kb)	15	43477316	43487396	10081	1	ENSG00000166946	0	23582	CCNDBP1	cyclin D1 binding protein 1	0
chr11	94883486	94885043	1558	*	39.7937	40.425	3	overlapTSS	6	Promoter (<=1kb)	11	94883703	94967268	83566	1	ENSG00000245552	0	101929295	LOC101929295	uncharacterized LOC101929295	0
chr7	33101724	33103167	1444	*	40.4269	40.4269	0	not	6	Promoter (<=1kb)	7	33053742	33102409	48668	2	ENSG00000122643	0	51251	NT5C3A	5'-nucleotidase, cytosolic IIIA	0
chr19	811708	813287	1580	*	39.7413	40.4271	3	overlapTSS	6	Promoter (<=1kb)	19	813584	813653	70	1	ENSG00000263414	-297	100422854	MIR3187	microRNA 3187	297
chr3	196255064	196256477	1414	*	40.4282	40.4282	0	not	6	Promoter (<=1kb)	3	196254210	196255662	1453	2	ENSG00000213358	0	NA	NA	NA	0
chr12	54718020	54719601	1582	*	40.0166	40.4356	9	overlapTSS	6	5' UTR	12	54711565	54711671	107	2	ENSG00000207381	-6349	NA	NA	NA	6349
chr10	74019654	74021237	1584	*	40.1627	40.4364	0	not	6	Distal Intergenic	10	74033678	74035794	2117	1	ENSG00000168209	-12441	54541	DDIT4	DNA damage inducible transcript 4	12441
chr22	22292117	22293404	1288	*	40.4369	40.4369	2	overlapTSS	6	Promoter (<=1kb)	22	22292609	22297799	5191	1	ENSG00000224086	0	NA	NA	NA	0
chr5	176070879	176072418	1540	*	40.4383	40.4383	1	overlapTSS	6	Promoter (1-2kb)	5	176074388	176086058	11671	1	ENSG00000048140	-1970	26262	TSPAN17	tetraspanin 17	1970
chr19	14647430	14648773	1344	*	40.4385	40.4385	0	not	6	5' UTR	19	14625582	14640582	15001	2	ENSG00000132002	-6848	3337	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	6848
chr17	44898068	44899155	1088	*	40.4387	40.439	0	not	6	Exon (ENST00000573788/ENSG00000108379, exon 3 of 4)	17	44839872	44910520	70649	2	ENSG00000108379	11365	7473	WNT3	Wnt family member 3	11365
chr7	73256060	73257421	1362	*	40.4393	40.4393	0	not	6	Promoter (<=1kb)	7	73248920	73256865	7946	2	ENSG00000165171	0	155368	METTL27	methyltransferase like 27	0
chr5	176778137	176779374	1238	*	40.4403	40.4403	0	not	6	Promoter (<=1kb)	5	176758563	176778853	20291	2	ENSG00000169223	0	10960	LMAN2	lectin, mannose binding 2	0
chr3	148846928	148848101	1174	*	40.4411	40.4411	2	overlapTSS	6	Promoter (<=1kb)	3	148847371	148891519	44149	1	ENSG00000163755	0	84343	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1	0
chr7	5465908	5466899	992	*	40.4268	40.443	3	overlapTSS	6	Promoter (<=1kb)	7	5465401	5466032	632	1	ENSG00000272953	507	NA	NA	NA	507
chr19	57945960	57947499	1540	*	40.2517	40.4431	2	overlapTSS	6	Promoter (<=1kb)	19	57946697	57956853	10157	1	ENSG00000186230	0	388567	ZNF749	zinc finger protein 749	0
chr16	30006690	30008199	1510	*	39.7122	40.4442	5	overlapTSS	6	Promoter (<=1kb)	16	30003645	30007757	4113	2	ENSG00000149929	0	8479	HIRIP3	HIRA interacting protein 3	0
chr15	93784494	93786063	1570	*	40.1734	40.4462	0	not	6	Distal Intergenic	15	93800427	93803704	3278	1	ENSG00000258888	-14364	NA	NA	NA	14364
chr1	171454301	171455708	1408	*	40.3669	40.4464	3	overlapTSS	6	Promoter (<=1kb)	1	171454651	171562650	108000	1	ENSG00000117523	0	23215	PRRC2C	proline rich coiled-coil 2C	0
chr17	26971486	26972875	1390	*	40.4469	40.4469	0	not	6	Promoter (<=1kb)	17	26941458	26972472	31015	2	ENSG00000007202	0	9703	KIAA0100	KIAA0100	0
chr19	21202863	21203848	986	*	40.4472	40.4472	3	overlapTSS	6	Promoter (<=1kb)	19	21203426	21242856	39431	1	ENSG00000118620	0	80264	ZNF430	zinc finger protein 430	0
chr1	94244925	94246024	1100	*	40.4484	40.4484	0	not	6	Intron (ENST00000370244/ENSG00000137936, intron 2 of 13)	1	94218480	94241000	22521	2	ENSG00000230439	-3925	NA	NA	NA	3925
chr11	72532687	72534034	1348	*	40.4505	40.4505	0	not	6	3' UTR	11	72525353	72554719	29367	1	ENSG00000168010	7334	89849	ATG16L2	autophagy related 16 like 2	7334
chr1	11740768	11742015	1248	*	40.4507	40.4507	0	not	6	5' UTR	1	11734537	11751707	17171	2	ENSG00000116670	9692	10459	MAD2L2	mitotic arrest deficient 2 like 2	9692
chr22	39869190	39870773	1584	*	39.3143	40.4526	1	overlapTSS	6	Intron (ENST00000341184/ENSG00000128268, intron 1 of 1)	22	39871812	39872827	1016	2	ENSG00000227188	2054	104502417	MGAT3-AS1	MGAT3 antisense RNA 1	2054
chr8	120885510	120887055	1546	*	39.4016	40.4544	3	overlapTSS	6	Promoter (<=1kb)	8	120885957	121063152	177196	1	ENSG00000155792	0	64798	DEPTOR	DEP domain containing MTOR interacting protein	0
chr19	49841198	49842735	1538	*	39.7419	40.4557	6	overlapTSS	6	Promoter (1-2kb)	19	49834874	49843865	8992	2	ENSG00000197813	1130	NA	NA	NA	1130
chr10	27792441	27794026	1586	*	40.4563	40.4563	5	overlapTSS	6	Promoter (<=1kb)	10	27793197	27831143	37947	1	ENSG00000099246	0	22931	RAB18	RAB18, member RAS oncogene family	0
chr13	115046354	115047783	1430	*	39.9532	40.4574	3	overlapTSS	6	Promoter (<=1kb)	13	115047059	115071283	24225	1	ENSG00000169062	0	65110	UPF3A	UPF3A regulator of nonsense mediated mRNA decay	0
chr17	38573517	38575084	1568	*	40.0631	40.4576	0	not	6	Promoter (<=1kb)	17	38544768	38574202	29435	2	ENSG00000131747	0	7153	TOP2A	DNA topoisomerase II alpha	0
chrX	80064504	80066069	1566	*	39.3642	40.4604	0	not	6	Promoter (<=1kb)	23	79926353	80065187	138835	2	ENSG00000165288	0	254065	BRWD3	bromodomain and WD repeat domain containing 3	0
chr13	32604908	32606223	1316	*	40.464	40.464	3	overlapTSS	6	Promoter (<=1kb)	13	32605437	32870794	265358	1	ENSG00000073910	0	10129	FRY	FRY microtubule binding protein	0
chr7	90032151	90033352	1202	*	40.4649	40.4649	4	overlapTSS	6	Promoter (<=1kb)	7	90032748	90142705	109958	1	ENSG00000273299	0	NA	NA	NA	0
chr18	56337880	56339337	1458	*	40.4657	40.4657	5	overlapTSS	6	Promoter (<=1kb)	18	56338618	56417371	78754	1	ENSG00000172175	0	10892	MALT1	MALT1 paracaspase	0
chr3	150480431	150482012	1582	*	40.0061	40.4658	1	overlapTSS	6	Promoter (<=1kb)	3	150458914	150481264	22351	2	ENSG00000181788	0	6478	SIAH2	siah E3 ubiquitin protein ligase 2	0
chrX	64754203	64755268	1066	*	40.4659	40.4659	0	not	6	Promoter (<=1kb)	23	64732462	64754655	22194	2	ENSG00000001497	0	81887	LAS1L	LAS1 like ribosome biogenesis factor	0
chr13	57309283	57310240	958	*	40.4673	40.4673	0	not	6	Distal Intergenic	13	57459418	57459736	319	2	ENSG00000201665	149496	NA	NA	NA	149496
chr14	78282894	78284413	1520	*	40.0095	40.4685	0	not	6	Intron (ENST00000238561/ENSG00000063761, intron 1 of 10)	14	78287373	78287485	113	2	ENSG00000199440	3072	NA	NA	NA	3072
chr19	15567401	15568512	1112	*	40.4688	40.4688	0	not	6	Exon (ENST00000343625/ENSG00000105122, exon 9 of 18)	19	15532319	15560762	28444	2	ENSG00000011451	-6639	58525	WIZ	WIZ zinc finger	6639
chr3	157827270	157828795	1526	*	40.4694	40.4694	5	overlapTSS	6	5' UTR	3	157814948	157824292	9345	2	ENSG00000168779	-2978	6474	SHOX2	short stature homeobox 2	2978
chr7	96634979	96636504	1526	*	39.6827	40.472	2	overlapTSS	6	Promoter (<=1kb)	7	96634860	96640351	5492	1	ENSG00000006377	119	1750	DLX6	distal-less homeobox 6	119
chr19	46002188	46003483	1296	*	40.4743	40.4743	6	overlapTSS	6	Promoter (1-2kb)	19	45988547	46000319	11773	2	ENSG00000125744	-1869	6253	RTN2	reticulon 2	1869
chr1	28838780	28840351	1572	*	39.6949	40.4752	0	not	6	Intron (ENST00000398958/ENSG00000180198, intron 3 of 11)	1	28843988	28844087	100	1	ENSG00000238821	-3637	NA	NA	NA	3637
chr3	127793941	127795526	1586	*	40.3749	40.4755	2	overlapTSS	6	Promoter (<=1kb)	3	127793916	127794092	177	2	ENSG00000222627	0	NA	NA	NA	0
chr16	29936846	29938241	1396	*	40.4758	40.4758	1	overlapTSS	6	Promoter (<=1kb)	16	29938157	29940254	2098	1	ENSG00000247735	0	NA	NA	NA	0
chr6	138275866	138277101	1236	*	40.4766	40.4766	0	not	6	Intron (ENST00000417800/ENSG00000229922, intron 1 of 1)	6	138264216	138266939	2724	2	ENSG00000226004	-8927	105378020	LINC02528	long intergenic non-protein coding RNA 2528	8927
chr10	90639601	90641076	1476	*	40.4785	40.4785	2	overlapTSS	6	Promoter (<=1kb)	10	90639491	90734910	95420	1	ENSG00000138134	110	57559	STAMBPL1	STAM binding protein like 1	110
chr2	219762185	219763726	1542	*	40.1013	40.479	1	overlapTSS	6	Intron (ENST00000489887/ENSG00000135925, intron 1 of 1)	2	219745085	219764303	19219	1	ENSG00000135925	17100	80326	WNT10A	Wnt family member 10A	17100
chr19	55727605	55728876	1272	*	40.4791	40.4791	3	overlapTSS	6	Promoter (<=1kb)	19	55728028	55732984	4957	1	ENSG00000267649	0	NA	NA	NA	0
chr21	32709233	32710786	1554	*	40.1782	40.4811	0	not	6	Intron (ENST00000286827/ENSG00000156299, intron 3 of 28)	21	32824779	32825536	758	1	ENSG00000237325	-113993	NA	NA	NA	113993
chr19	37406719	37407830	1112	*	40.4818	40.4818	4	overlapTSS	6	Promoter (<=1kb)	19	37379026	37407193	28168	2	ENSG00000185869	0	374899	ZNF829	zinc finger protein 829	0
chrX	74493532	74494747	1216	*	40.483	40.483	3	overlapTSS	6	Promoter (<=1kb)	23	74493920	74524435	30516	1	ENSG00000094841	0	139596	UPRT	uracil phosphoribosyltransferase homolog	0
chr6	27113515	27115100	1586	*	39.7694	40.4837	3	overlapTSS	6	Promoter (<=1kb)	6	27114861	27115317	457	1	ENSG00000184825	0	NA	NA	NA	0
chr6	44354844	44356209	1366	*	40.4837	40.4837	1	overlapTSS	6	Promoter (<=1kb)	6	44355262	44418163	62902	1	ENSG00000096401	0	988	CDC5L	cell division cycle 5 like	0
chr3	61236239	61237808	1570	*	40.0085	40.4868	0	not	6	Promoter (<=1kb)	3	59735036	61237133	1502098	2	ENSG00000189283	0	2272	FHIT	fragile histidine triad diadenosine triphosphatase	0
chrX	70473535	70475092	1558	*	39.6656	40.4885	0	not	6	Promoter (<=1kb)	23	70459474	70474996	15523	2	ENSG00000147130	0	9203	ZMYM3	zinc finger MYM-type containing 3	0
chr12	57505060	57506573	1514	*	40.1112	40.4938	0	not	6	5' UTR	12	57515445	57515545	101	2	ENSG00000263832	8972	NA	NA	NA	8972
chr6	26322132	26323659	1528	*	40.1479	40.4948	1	overlapTSS	6	Promoter (<=1kb)	6	26322104	26322520	417	2	ENSG00000220875	0	NA	NA	NA	0
chr1	226303155	226304366	1212	*	40.496	40.496	0	not	6	Distal Intergenic	1	226314879	226315047	169	1	ENSG00000270598	-10513	NA	NA	NA	10513
chr10	126432625	126433422	798	*	40.4964	40.4964	0	not	6	Promoter (<=1kb)	10	126307861	126432838	124978	2	ENSG00000189319	0	9679	FAM53B	family with sequence similarity 53 member B	0
chr2	207113968	207115537	1570	*	40.4986	40.4986	0	not	6	Distal Intergenic	2	207124352	207124642	291	2	ENSG00000224070	9105	NA	NA	NA	9105
chrX	119021351	119022694	1344	*	40.5003	40.5003	0	not	6	Distal Intergenic	23	119029800	119054679	24880	1	ENSG00000186471	-7106	158798	AKAP14	A-kinase anchoring protein 14	7106
chr4	141444784	141446053	1270	*	40.501	40.501	2	overlapTSS	6	Promoter (<=1kb)	4	141445312	141474924	29613	1	ENSG00000179387	0	255520	ELMOD2	ELMO domain containing 2	0
chr11	34291632	34293061	1430	*	40.5134	40.5134	0	not	6	Intron (ENST00000298992/ENSG00000166016, intron 1 of 16)	11	34356665	34357550	886	2	ENSG00000254708	64489	NA	NA	NA	64489
chr9	140355736	140356911	1176	*	40.514	40.514	2	overlapTSS	6	Promoter (1-2kb)	9	140342022	140353786	11765	2	ENSG00000165802	-1950	26012	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor	1950
chr13	47370233	47371730	1498	*	40.2757	40.5145	0	not	6	Promoter (<=1kb)	13	47345391	47371367	25977	2	ENSG00000139684	0	2098	ESD	esterase D	0
chr22	37964888	37966455	1568	*	40.2858	40.5157	1	overlapTSS	6	3' UTR	22	37956454	37965412	8959	1	ENSG00000128283	8434	11135	CDC42EP1	CDC42 effector protein 1	8434
chr1	236246535	236248044	1510	*	39.8751	40.5166	0	not	6	Distal Intergenic	1	236139130	236228462	89333	2	ENSG00000116962	-18073	4811	NID1	nidogen 1	18073
chr10	123922304	123923815	1512	*	39.9712	40.5168	4	overlapTSS	6	5' UTR	10	124030821	124097677	66857	1	ENSG00000138152	-107006	118663	BTBD16	BTB domain containing 16	107006
chr15	65496616	65497509	894	*	40.5179	40.5179	0	not	6	Exon (ENST00000261883/ENSG00000138615, exon 6 of 9)	15	65488337	65503826	15490	2	ENSG00000138615	6317	8483	CILP	cartilage intermediate layer protein	6317
chr4	189922043	189923574	1532	*	40.153	40.5182	0	not	6	Promoter (<=1kb)	4	189911869	189923229	11361	2	ENSG00000250024	0	NA	NA	NA	0
chr8	28243535	28244632	1098	*	40.5204	40.5204	0	not	6	5' UTR	8	28203102	28260218	57117	2	ENSG00000186918	15586	55893	ZNF395	zinc finger protein 395	15586
chr13	43631784	43633359	1576	*	40.3412	40.5206	0	not	6	Intron (ENST00000474320/ENSG00000120675, intron 1 of 3)	13	43597339	43683045	85707	1	ENSG00000120675	34445	29103	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15	34445
chr10	72163342	72164439	1098	*	40.4937	40.521	1	overlapTSS	6	Promoter (<=1kb)	10	72164135	72188374	24240	1	ENSG00000148730	0	1979	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	0
chr10	47007502	47008837	1336	*	40.5213	40.5213	0	not	6	Downstream (2-3kb)	10	46994087	47005643	11557	1	ENSG00000204175	13415	9721	GPRIN2	G protein regulated inducer of neurite outgrowth 2	13415
chr9	90079569	90081132	1564	*	39.3257	40.5222	0	not	6	Distal Intergenic	9	90112143	90323548	211406	1	ENSG00000196730	-31011	1612	DAPK1	death associated protein kinase 1	31011
chr1	20833903	20835104	1202	*	40.5232	40.5232	0	not	6	Promoter (<=1kb)	1	20825943	20834654	8712	2	ENSG00000090432	0	79594	MUL1	mitochondrial E3 ubiquitin protein ligase 1	0
chr7	150929158	150930095	938	*	40.525	40.525	2	overlapTSS	6	Promoter (<=1kb)	7	150929575	150935908	6334	1	ENSG00000033100	0	54480	CHPF2	chondroitin polymerizing factor 2	0
chr19	1437886	1439167	1282	*	40.5246	40.5289	11	overlapTSS	6	Promoter (<=1kb)	19	1438358	1440583	2226	1	ENSG00000115268	0	6209	RPS15	ribosomal protein S15	0
chr16	68765523	68767062	1540	*	39.9661	40.529	0	not	6	Distal Intergenic	16	68771128	68869451	98324	1	ENSG00000039068	-4066	999	CDH1	cadherin 1	4066
chr15	78591362	78592561	1200	*	40.5315	40.5315	1	overlapTSS	6	Promoter (<=1kb)	15	78570177	78592136	21960	2	ENSG00000140395	0	80349	WDR61	WD repeat domain 61	0
chr17	60223087	60224634	1548	*	40.0066	40.5321	0	not	6	Distal Intergenic	17	60214333	60218000	3668	2	ENSG00000266066	-5087	NA	NA	NA	5087
chr2	213696268	213697829	1562	*	40.2221	40.5368	0	not	6	Promoter (<=1kb)	2	213696885	213697669	785	1	ENSG00000231254	0	NA	NA	NA	0
chr19	18433417	18434492	1076	*	40.5389	40.5389	0	not	6	Promoter (<=1kb)	19	18417040	18434084	17045	2	ENSG00000130520	0	25804	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	0
chr1	44115168	44116727	1560	*	39.9804	40.5413	2	overlapTSS	6	Promoter (<=1kb)	1	44115829	44171186	55358	1	ENSG00000066135	0	9682	KDM4A	lysine demethylase 4A	0
chr17	73029350	73030933	1584	*	40.1191	40.5419	1	overlapTSS	6	Promoter (<=1kb)	17	73028670	73061984	33315	1	ENSG00000180901	680	23510	KCTD2	potassium channel tetramerization domain containing 2	680
chr7	1505955	1507184	1230	*	40.5434	40.5438	1	overlapTSS	6	Promoter (<=1kb)	7	1504133	1507158	3026	2	ENSG00000273230	0	NA	NA	NA	0
chr10	45454324	45455655	1332	*	40.5452	40.5452	2	overlapTSS	6	Promoter (<=1kb)	10	45454855	45491339	36485	1	ENSG00000107551	0	83937	RASSF4	Ras association domain family member 4	0
chr20	37376285	37377730	1446	*	40.5485	40.5485	1	overlapTSS	6	Promoter (<=1kb)	20	37377085	37400834	23750	1	ENSG00000101442	0	79913	ACTR5	actin related protein 5	0
chr20	36771579	36772904	1326	*	40.5535	40.5535	0	not	6	Intron (ENST00000361475/ENSG00000198959, intron 6 of 12)	20	36756863	36794980	38118	2	ENSG00000198959	22076	7052	TGM2	transglutaminase 2	22076
chr7	807186	808261	1076	*	40.5539	40.5539	1	overlapTSS	6	5' UTR	7	588834	767287	178454	2	ENSG00000188191	-39899	5575	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta	39899
chr15	41835670	41837077	1408	*	40.5563	40.5563	0	not	6	Promoter (<=1kb)	15	41809374	41836467	27094	2	ENSG00000103932	0	26015	RPAP1	RNA polymerase II associated protein 1	0
chr11	100998825	101000398	1574	*	40.007	40.5573	1	overlapTSS	6	Promoter (<=1kb)	11	100900355	101001255	100901	2	ENSG00000082175	857	5241	PGR	progesterone receptor	857
chr1	54481170	54482743	1574	*	40.1377	40.5584	0	not	6	Promoter (<=1kb)	1	54481327	54481616	290	1	ENSG00000197015	0	NA	NA	NA	0
chr22	45224247	45225220	974	*	40.5588	40.5588	0	not	6	Intron (ENST00000361473/ENSG00000248405, intron 10 of 14)	22	45297427	45298351	925	1	ENSG00000223730	-72207	NA	NA	NA	72207
chr11	113184749	113185860	1112	*	40.5589	40.5589	4	overlapTSS	6	Promoter (<=1kb)	11	113185251	113254266	69016	1	ENSG00000149292	0	54970	TTC12	tetratricopeptide repeat domain 12	0
chr6	2245243	2246684	1442	*	40.5609	40.5609	5	overlapTSS	6	Promoter (<=1kb)	6	1624041	2245926	621886	2	ENSG00000112699	0	2762	GMDS	GDP-mannose 4,6-dehydratase	0
chr13	50264961	50266218	1258	*	40.5613	40.5613	0	not	6	Promoter (<=1kb)	13	50234859	50265611	30753	2	ENSG00000123179	0	84650	EBPL	EBP like	0
