seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr5	139168905	139170002	1098	*	35.0566	35.0566	0	not	6	Distal Intergenic	5	139175406	139224051	48646	1	ENSG00000146005	-5404	84249	PSD2	pleckstrin and Sec7 domain containing 2	5404
chr9	132346772	132347959	1188	*	35.0576	35.0585	0	not	6	Exon (ENST00000443993/ENSG00000227619, exon 4 of 4)	9	132353755	132353841	87	2	ENSG00000216181	5882	NA	NA	NA	5882
chr20	2748641	2749648	1008	*	35.0608	35.0608	0	not	6	Distal Intergenic	20	2761260	2761687	428	1	ENSG00000226217	-11612	NA	NA	NA	11612
chrX	152745054	152746617	1564	*	34.7176	35.0624	0	not	6	Intron (ENST00000421080/ENSG00000213397, intron 1 of 12)	23	152751314	152752546	1233	1	ENSG00000224963	-4697	NA	NA	NA	4697
chr9	101932941	101933978	1038	*	35.0643	35.0643	0	not	6	Distal Intergenic	9	101945655	101947173	1519	1	ENSG00000227269	-11677	NA	NA	NA	11677
chr6	26123956	26124927	972	*	35.0734	35.0734	3	overlapTSS	6	Promoter (<=1kb)	6	26124373	26139344	14972	1	ENSG00000180573	0	8334	H2AC6	H2A clustered histone 6	0
chr7	73453835	73455364	1530	*	34.8223	35.0744	0	not	6	Intron (ENST00000445912/ENSG00000049540, intron 4 of 31)	7	73442119	73484237	42119	1	ENSG00000049540	11716	2006	ELN	elastin	11716
chr12	48239778	48240839	1062	*	35.0747	35.0747	0	not	6	3' UTR	12	48176505	48226915	50411	2	ENSG00000061273	-12863	51564	HDAC7	histone deacetylase 7	12863
chr14	23451211	23452764	1554	*	35.0752	35.0752	2	overlapTSS	6	Promoter (<=1kb)	14	23440383	23451851	11469	2	ENSG00000129474	0	84962	AJUBA	ajuba LIM protein	0
chr6	170474151	170474962	812	*	35.0758	35.0758	3	overlapTSS	6	Distal Intergenic	6	170477741	170478251	511	1	ENSG00000232197	-2779	102724511	LOC102724511	uncharacterized LOC102724511	2779
chr2	18060080	18061031	952	*	35.0779	35.0779	2	overlapTSS	6	Promoter (<=1kb)	2	18059114	18542882	483769	1	ENSG00000170745	966	3790	KCNS3	potassium voltage-gated channel modifier subfamily S member 3	966
chr1	37235526	37236913	1388	*	35.0784	35.0784	2	overlapTSS	6	Promoter (1-2kb)	1	37238741	37241369	2629	1	ENSG00000234481	-1828	NA	NA	NA	1828
chr4	53587822	53589041	1220	*	35.0785	35.0785	0	not	6	Promoter (<=1kb)	4	53586248	53586998	751	2	ENSG00000248375	-824	NA	NA	NA	824
chr11	17786866	17788361	1496	*	34.7413	35.0801	0	not	6	Intron (ENST00000265969/ENSG00000129159, intron 1 of 3)	11	17756359	17804602	48244	1	ENSG00000129159	30507	3746	KCNC1	potassium voltage-gated channel subfamily C member 1	30507
chr17	16341585	16342892	1308	*	35.0844	35.0844	5	overlapTSS	6	Promoter (<=1kb)	17	16342136	16381992	39857	1	ENSG00000175061	0	125144	SNHG29	small nucleolar RNA host gene 29	0
chr2	129126429	129127746	1318	*	35.0854	35.0854	0	not	6	Distal Intergenic	2	129108403	129108501	99	2	ENSG00000252742	-17928	NA	NA	NA	17928
chr2	10952719	10953484	766	*	35.0878	35.0878	0	not	6	5' UTR	2	10955611	10955672	62	2	ENSG00000238962	2188	NA	NA	NA	2188
chr16	3005367	3006490	1124	*	35.0892	35.0892	0	not	6	Promoter (1-2kb)	16	2989715	3004277	14563	2	ENSG00000262482	-1090	NA	NA	NA	1090
chr1	202134328	202135519	1192	*	34.7753	35.0893	0	not	6	Promoter (1-2kb)	1	202137179	202158583	21405	1	ENSG00000243323	-1660	148713	PTPRVP	protein tyrosine phosphatase receptor type V, pseudogene	1660
chr2	130648917	130649816	900	*	35.0895	35.0895	0	not	6	Distal Intergenic	2	130626766	130635126	8361	2	ENSG00000229536	-13791	105373615	LINC02572	long intergenic non-protein coding RNA 2572	13791
chr2	219811627	219812792	1166	*	35.0914	35.0914	0	not	6	Intron (ENST00000429343/ENSG00000235024, intron 1 of 1)	2	219818123	219818772	650	2	ENSG00000224928	5980	NA	NA	NA	5980
chr7	30940186	30941181	996	*	34.9134	35.0915	0	not	6	Intron (ENST00000434909/ENSG00000240583, intron 6 of 9)	7	30978284	31032869	54586	1	ENSG00000106128	-37103	2692	GHRHR	growth hormone releasing hormone receptor	37103
chr14	101649103	101650014	912	*	35.0918	35.0918	0	not	6	Distal Intergenic	14	101683709	101684578	870	2	ENSG00000258681	34564	NA	NA	NA	34564
chr1	210484219	210485288	1070	*	35.0919	35.0919	0	not	6	Distal Intergenic	1	210477029	210477885	857	1	ENSG00000233455	7190	NA	NA	NA	7190
chr9	137959729	137960722	994	*	35.0919	35.0919	0	not	6	Distal Intergenic	9	137967268	138013025	45758	1	ENSG00000130558	-6546	10439	OLFM1	olfactomedin 1	6546
chr1	1171942	1173515	1574	*	35.0163	35.0923	0	not	6	Distal Intergenic	1	1167629	1170421	2793	1	ENSG00000176022	4313	126792	B3GALT6	beta-1,3-galactosyltransferase 6	4313
chr14	64009697	64010740	1044	*	35.0929	35.0929	1	overlapTSS	6	Promoter (<=1kb)	14	63838075	64010092	172018	2	ENSG00000154001	0	5529	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon	0
chr6	34059969	34061146	1178	*	35.0933	35.0933	0	not	6	Intron (ENST00000538487/ENSG00000124493, intron 2 of 10)	6	34036934	34036995	62	2	ENSG00000221779	-22974	NA	NA	NA	22974
chr5	169814499	169815544	1046	*	35.087	35.0956	1	overlapTSS	6	Promoter (<=1kb)	5	169816497	169849848	33352	1	ENSG00000253647	-953	101928033	KCNIP1-OT1	KCNIP1 overlapping transcript 1	953
chr1	154298318	154299709	1392	*	35.0968	35.0968	3	overlapTSS	6	Promoter (<=1kb)	1	154298029	154323783	25755	1	ENSG00000143515	289	57198	ATP8B2	ATPase phospholipid transporting 8B2	289
chr11	123402467	123403530	1064	*	35.0968	35.0968	0	not	6	Intron (ENST00000456860/ENSG00000023171, intron 1 of 20)	11	123396344	123498482	102139	1	ENSG00000023171	6123	57476	GRAMD1B	GRAM domain containing 1B	6123
chr9	35907747	35908660	914	*	35.0737	35.0979	3	overlapTSS	6	Promoter (<=1kb)	9	35909480	35911683	2204	1	ENSG00000235387	-820	158376	SPAAR	small regulatory polypeptide of amino acid response	820
chr11	61680363	61681632	1270	*	35.1004	35.1004	0	not	6	Intron (ENST00000394836/ENSG00000167994, intron 1 of 9)	11	61664773	61687741	22969	2	ENSG00000167994	6109	5866	RAB3IL1	RAB3A interacting protein like 1	6109
chr16	30392808	30393701	894	*	35.1008	35.1008	1	overlapTSS	6	Promoter (<=1kb)	16	30389755	30393863	4109	2	ENSG00000270466	162	NA	NA	NA	162
chr4	1606142	1607485	1344	*	35.104	35.104	0	not	6	Distal Intergenic	4	1575789	1581980	6192	2	ENSG00000244459	-24162	NA	NA	NA	24162
chr5	108745190	108746695	1506	*	35.0132	35.1061	0	not	6	Promoter (<=1kb)	5	108670410	108745695	75286	2	ENSG00000198961	0	9867	PJA2	praja ring finger ubiquitin ligase 2	0
chr8	145671241	145672364	1124	*	35.1081	35.1081	0	not	6	Promoter (1-2kb)	8	145654165	145669827	15663	2	ENSG00000160949	-1414	4796	TONSL	tonsoku like, DNA repair protein	1414
chr11	45126604	45127777	1174	*	35.1092	35.1092	0	not	6	Intron (ENST00000263765/ENSG00000019485, intron 2 of 7)	11	45115564	45247734	132171	1	ENSG00000019485	11040	56981	PRDM11	PR/SET domain 11	11040
chr14	99467270	99468175	906	*	35.1095	35.1095	1	overlapTSS	6	Distal Intergenic	14	99439651	99439808	158	1	ENSG00000234648	27619	NA	NA	NA	27619
chr1	110658471	110659960	1490	*	35.1105	35.1105	0	not	6	Distal Intergenic	1	110655062	110656569	1508	1	ENSG00000186150	3409	164153	UBL4B	ubiquitin like 4B	3409
chr19	8576408	8577927	1520	*	35.1109	35.1165	2	overlapTSS	6	Promoter (1-2kb)	19	8575462	8579048	3587	2	ENSG00000133250	1121	84330	ZNF414	zinc finger protein 414	1121
chr9	35489325	35490864	1540	*	35.1212	35.1212	1	overlapTSS	6	Promoter (<=1kb)	9	35490124	35561895	71772	1	ENSG00000198853	0	9853	RUSC2	RUN and SH3 domain containing 2	0
chr1	27383488	27384663	1176	*	35.1221	35.1221	0	not	6	Distal Intergenic	1	27331511	27339327	7817	2	ENSG00000158246	-44161	115572	TENT5B	terminal nucleotidyltransferase 5B	44161
chr1	151043236	151044297	1062	*	35.1228	35.1228	1	overlapTSS	6	Promoter (<=1kb)	1	151043054	151098018	54965	1	ENSG00000143458	182	126626	GABPB2	GA binding protein transcription factor subunit beta 2	182
chr14	104657448	104658525	1078	*	35.1076	35.1237	0	not	6	Distal Intergenic	14	104689921	104754406	64486	1	ENSG00000258913	-31396	145195	LINC02691	long intergenic non-protein coding RNA 2691	31396
chr14	73493443	73494222	780	*	35.1243	35.1243	0	not	6	Promoter (<=1kb)	14	73436159	73493920	57762	2	ENSG00000165861	0	53349	ZFYVE1	zinc finger FYVE-type containing 1	0
chr1	10458605	10459472	868	*	35.1272	35.1272	1	overlapTSS	6	Promoter (<=1kb)	1	10458649	10480201	21553	1	ENSG00000142657	0	5226	PGD	phosphogluconate dehydrogenase	0
chr12	69978529	69980038	1510	*	35.1277	35.1277	4	overlapTSS	6	Promoter (<=1kb)	12	69979114	69995350	16237	1	ENSG00000166226	0	10576	CCT2	chaperonin containing TCP1 subunit 2	0
chr16	30937417	30938460	1044	*	35.128	35.1286	4	overlapTSS	6	Intron (ENST00000471231/ENSG00000099364, intron 2 of 10)	16	30930640	30934590	3951	2	ENSG00000260852	-2827	283932	FBXL19-AS1	FBXL19 antisense RNA 1	2827
chr1	3112975	3113924	950	*	35.1296	35.1296	0	not	6	Intron (ENST00000511072/ENSG00000142611, intron 2 of 15)	1	3049491	3050273	783	2	ENSG00000226286	-62702	NA	NA	NA	62702
chr12	132819402	132820557	1156	*	35.1302	35.1302	0	not	6	Intron (ENST00000411988/ENSG00000182870, intron 2 of 7)	12	132851977	132854915	2939	1	ENSG00000256943	-31420	NA	NA	NA	31420
chr7	1505954	1506945	992	*	35.1306	35.1306	1	overlapTSS	6	Promoter (<=1kb)	7	1504133	1507158	3026	2	ENSG00000273230	213	NA	NA	NA	213
chr2	113521840	113522849	1010	*	35.1312	35.1312	0	not	6	Promoter (<=1kb)	2	113493930	113522254	28325	2	ENSG00000169607	0	150468	CKAP2L	cytoskeleton associated protein 2 like	0
chr9	139743111	139744606	1496	*	34.5411	35.1314	2	overlapTSS	6	Promoter (<=1kb)	9	139743176	139745488	2313	1	ENSG00000054148	0	29085	PHPT1	phosphohistidine phosphatase 1	0
chr1	21929466	21930341	876	*	35.1317	35.1317	0	not	6	3' UTR	1	21918904	21919041	138	2	ENSG00000221781	-10425	NA	NA	NA	10425
chr1	156864224	156865273	1050	*	35.133	35.1333	2	overlapTSS	6	Promoter (<=1kb)	1	156863490	156886226	22737	1	ENSG00000187800	734	375033	PEAR1	platelet endothelial aggregation receptor 1	734
chr20	61266967	61268546	1580	*	35.0513	35.1345	2	overlapTSS	6	Promoter (<=1kb)	20	61265033	61266856	1824	2	ENSG00000232121	-111	NA	NA	NA	111
chr12	47628067	47629382	1316	*	35.1333	35.1346	0	not	6	5' UTR	12	47641907	47651322	9416	1	ENSG00000258181	-12525	NA	NA	NA	12525
chr21	45230451	45231252	802	*	35.1376	35.1376	0	not	6	Promoter (1-2kb)	21	45225639	45232448	6810	2	ENSG00000215458	1196	284837	AATBC	apoptosis associated transcript in bladder cancer	1196
chr2	220366792	220368345	1554	*	34.7186	35.1379	0	not	6	Exon (ENST00000313597/ENSG00000144591, exon 6 of 13)	2	220363589	220371710	8122	1	ENSG00000144591	3203	29926	GMPPA	GDP-mannose pyrophosphorylase A	3203
chr7	75814408	75815361	954	*	35.1394	35.1394	0	not	6	Distal Intergenic	7	75803051	75806523	3473	1	ENSG00000228829	11357	NA	NA	NA	11357
chr19	33789825	33790938	1114	*	35.0486	35.1418	3	overlapTSS	6	Promoter (<=1kb)	19	33790840	33792074	1235	1	ENSG00000267580	0	NA	NA	NA	0
chr15	78041747	78042842	1096	*	35.1429	35.1429	0	not	6	Intron (ENST00000561686/ENSG00000169783, intron 1 of 3)	15	78079535	78081016	1482	1	ENSG00000259213	-36693	NA	NA	NA	36693
chr8	82542739	82543670	932	*	35.143	35.143	0	not	6	Promoter (<=1kb)	8	82517804	82543369	25566	2	ENSG00000251521	0	NA	NA	NA	0
chr20	3763273	3764318	1046	*	35.1438	35.1438	1	overlapTSS	6	Promoter (1-2kb)	20	3758151	3762095	3945	2	ENSG00000101222	-1178	25876	SPEF1	sperm flagellar 1	1178
chr1	5892010	5892983	974	*	35.1485	35.1488	0	not	6	Distal Intergenic	1	5875931	5876019	89	2	ENSG00000216045	-15991	NA	NA	NA	15991
chr2	242736787	242737762	976	*	35.1306	35.1511	0	not	6	Intron (ENST00000192314/ENSG00000154252, intron 1 of 3)	2	242740331	242741322	992	2	ENSG00000215023	3560	NA	NA	NA	3560
chr4	1772405	1773352	948	*	35.0261	35.1511	0	not	6	Distal Intergenic	4	1795034	1810599	15566	1	ENSG00000068078	-21682	2261	FGFR3	fibroblast growth factor receptor 3	21682
chr14	104855355	104856502	1148	*	35.1514	35.1517	0	not	6	Distal Intergenic	14	104842867	104845288	2422	2	ENSG00000258598	-10067	NA	NA	NA	10067
chr13	46333355	46334354	1000	*	35.1518	35.1518	0	not	6	Distal Intergenic	13	46276446	46288694	12249	1	ENSG00000174015	56909	220082	CBY2	chibby family member 2	56909
chr14	104328689	104329478	790	*	35.1533	35.1533	0	not	6	Intron (ENST00000555967/ENSG00000258534, intron 3 of 3)	14	104341392	104343815	2424	1	ENSG00000258914	-11914	NA	NA	NA	11914
chr2	242756387	242757554	1168	*	35.1534	35.1534	0	not	6	3' UTR	2	242749407	242753111	3705	2	ENSG00000224272	-3276	NA	NA	NA	3276
chr5	159747945	159749512	1568	*	34.8593	35.1539	0	not	6	Intron (ENST00000377503/ENSG00000135083, intron 1 of 7)	5	159753700	159753976	277	1	ENSG00000270612	-4188	NA	NA	NA	4188
chr14	105682291	105683270	980	*	35.1541	35.1541	0	not	6	Intron (ENST00000392557/ENSG00000185024, intron 11 of 13)	14	105714827	105717430	2604	1	ENSG00000184887	-31557	90135	BTBD6	BTB domain containing 6	31557
chr21	11129566	11130899	1334	*	35.1543	35.1543	0	not	6	Distal Intergenic	21	11153837	11155057	1221	2	ENSG00000231962	24158	NA	NA	NA	24158
chr1	2362528	2363599	1072	*	35.1563	35.1563	0	not	6	Intron (ENST00000609981/ENSG00000149527, intron 2 of 3)	1	2357419	2436969	79551	1	ENSG00000149527	5109	9651	PLCH2	phospholipase C eta 2	5109
chr12	122046095	122047206	1112	*	35.1576	35.1576	0	not	6	Distal Intergenic	12	122042807	122042917	111	1	ENSG00000252393	3288	NA	NA	NA	3288
chr3	49976804	49977985	1182	*	35.1586	35.1586	4	overlapTSS	6	Promoter (<=1kb)	3	49977440	50137478	160039	1	ENSG00000004534	0	10180	RBM6	RNA binding motif protein 6	0
chr14	100608365	100609352	988	*	35.1605	35.1605	1	overlapTSS	6	Exon (ENST00000556258/ENSG00000196405, exon 2 of 2)	14	100612756	100626500	13745	2	ENSG00000168350	17148	123099	DEGS2	delta 4-desaturase, sphingolipid 2	17148
chr1	16501355	16502912	1558	*	35.1609	35.1609	0	not	6	Distal Intergenic	1	16485761	16488378	2618	1	ENSG00000224621	15594	NA	NA	NA	15594
chr12	102132800	102133819	1020	*	35.1635	35.1635	0	not	6	Promoter (<=1kb)	12	102122426	102133250	10825	2	ENSG00000139351	0	50511	SYCP3	synaptonemal complex protein 3	0
chr15	31841283	31842360	1078	*	35.1663	35.1663	0	not	6	Intron (ENST00000307050/ENSG00000169918, intron 3 of 10)	15	31745404	31746342	939	2	ENSG00000259696	-94941	NA	NA	NA	94941
chr17	7790644	7791511	868	*	35.1668	35.1668	2	overlapTSS	6	Intron (ENST00000380358/ENSG00000170004, intron 1 of 39)	17	7760003	7788556	28554	2	ENSG00000183011	-2088	84316	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit	2088
chr19	23598265	23599348	1084	*	35.1679	35.1679	0	not	6	Promoter (<=1kb)	19	23582035	23598877	16843	2	ENSG00000269416	0	104472717	LINC01224	long intergenic non-protein coding RNA 1224	0
chr2	119997864	119998891	1028	*	35.1701	35.1701	0	not	6	Intron (ENST00000450943/ENSG00000115107, intron 2 of 5)	2	120001998	120006647	4650	2	ENSG00000229867	7756	100874111	STEAP3-AS1	STEAP3 antisense RNA 1	7756
chr10	43950580	43951701	1122	*	35.1713	35.1713	1	overlapTSS	6	Promoter (1-2kb)	10	43953513	43953577	65	1	ENSG00000252532	-1812	NA	NA	NA	1812
chr17	77673035	77674570	1536	*	34.6909	35.1733	0	not	6	Distal Intergenic	17	77680985	77681058	74	2	ENSG00000266665	6488	100616170	MIR4739	microRNA 4739	6488
chr22	41346820	41347773	954	*	35.174	35.174	1	overlapTSS	6	Promoter (<=1kb)	22	41347351	41369313	21963	1	ENSG00000100387	0	9978	RBX1	ring-box 1	0
chr21	42737995	42739158	1164	*	35.174	35.1741	0	not	6	Exon (ENST00000495892/ENSG00000183486, exon 2 of 2)	21	42733870	42781317	47448	1	ENSG00000183486	4125	4600	MX2	MX dynamin like GTPase 2	4125
chr11	57004335	57005588	1254	*	35.1746	35.1746	0	not	6	Promoter (<=1kb)	11	57001051	57004709	3659	2	ENSG00000134817	0	187	APLNR	apelin receptor	0
chr11	126367686	126368733	1048	*	35.1748	35.1748	0	not	6	Intron (ENST00000525144/ENSG00000149571, intron 4 of 16)	11	126413842	126480843	67002	1	ENSG00000257271	-45109	NA	NA	NA	45109
chr16	28332396	28333821	1426	*	35.1757	35.1757	0	not	6	3' UTR	16	28303840	28335170	31331	1	ENSG00000188322	28556	388228	SBK1	SH3 domain binding kinase 1	28556
chr3	50304659	50305608	950	*	35.1767	35.1767	5	overlapTSS	6	Promoter (<=1kb)	3	50304990	50314977	9988	1	ENSG00000012171	0	7869	SEMA3B	semaphorin 3B	0
chr21	44765368	44766939	1572	*	34.9858	35.1792	0	not	6	Distal Intergenic	21	44742297	44751919	9623	2	ENSG00000237864	-13449	NA	NA	NA	13449
chr11	72296522	72297713	1192	*	35.1805	35.1805	1	overlapTSS	6	Promoter (<=1kb)	11	72295616	72299023	3408	1	ENSG00000256633	906	NA	NA	NA	906
chr10	126107187	126108282	1096	*	35.1818	35.1818	0	not	6	Promoter (<=1kb)	10	126085872	126107545	21674	2	ENSG00000065154	0	4942	OAT	ornithine aminotransferase	0
chr5	180049705	180050816	1112	*	35.182	35.1821	0	not	6	Exon (ENST00000261937/ENSG00000037280, exon 12 of 30)	5	180028506	180076624	48119	2	ENSG00000037280	25808	2324	FLT4	fms related tyrosine kinase 4	25808
chr11	45698921	45700470	1550	*	34.8887	35.189	0	not	6	Distal Intergenic	11	45670427	45687172	16746	2	ENSG00000175264	-11749	8534	CHST1	carbohydrate sulfotransferase 1	11749
chr22	20193000	20194573	1574	*	34.6773	35.1893	1	overlapTSS	6	Promoter (<=1kb)	22	20193920	20196047	2128	1	ENSG00000236499	0	150197	LINC00896	long intergenic non-protein coding RNA 896	0
chr7	100425852	100427141	1290	*	35.1913	35.1913	0	not	6	Promoter (<=1kb)	7	100400187	100425121	24935	2	ENSG00000196411	-731	2050	EPHB4	EPH receptor B4	731
chr1	55088880	55090211	1332	*	35.1939	35.1939	1	overlapTSS	6	Promoter (<=1kb)	1	55074855	55089229	14375	2	ENSG00000162391	0	338094	FAM151A	family with sequence similarity 151 member A	0
chr2	232538862	232540439	1578	*	34.7193	35.1964	0	not	6	Distal Intergenic	2	232510711	232510984	274	2	ENSG00000239202	-27878	NA	NA	NA	27878
chr6	37615873	37617372	1500	*	35.1968	35.1968	0	not	6	Exon (ENST00000297153/ENSG00000112139, exon 10 of 18)	6	37600284	37667082	66799	2	ENSG00000112139	49710	266727	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1	49710
chr1	109693501	109694576	1076	*	35.1982	35.1982	0	not	6	Intron (ENST00000533147/ENSG00000116299, intron 2 of 2)	1	109648573	109656479	7907	2	ENSG00000179902	-37022	127003	C1orf194	chromosome 1 open reading frame 194	37022
chr12	51717392	51718607	1216	*	35.1998	35.1998	0	not	6	Promoter (<=1kb)	12	51674822	51718452	43631	2	ENSG00000110934	0	51411	BIN2	bridging integrator 2	0
chr15	74687815	74689398	1584	*	35.1086	35.2015	0	not	6	Distal Intergenic	15	74630100	74660081	29982	2	ENSG00000140459	-27734	1583	CYP11A1	cytochrome P450 family 11 subfamily A member 1	27734
chr1	229338762	229339663	902	*	35.2019	35.2019	0	not	6	Distal Intergenic	1	229359208	229363309	4102	2	ENSG00000233920	23646	NA	NA	NA	23646
chr3	50560578	50561837	1260	*	35.2086	35.2086	0	not	6	Distal Intergenic	3	50400233	50541675	141443	2	ENSG00000007402	-18903	9254	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2	18903
chr1	20878172	20879353	1182	*	35.2092	35.2092	1	overlapTSS	6	Promoter (<=1kb)	1	20878932	20881512	2581	1	ENSG00000183114	0	163933	FAM43B	family with sequence similarity 43 member B	0
chr16	3535840	3536911	1072	*	35.2104	35.2104	0	not	6	3' UTR	16	3543484	3545480	1997	2	ENSG00000215131	8569	646174	C16orf90	chromosome 16 open reading frame 90	8569
chr11	69344717	69345654	938	*	35.2118	35.2118	0	not	6	Distal Intergenic	11	69291901	69294708	2808	2	ENSG00000255774	-50009	105379407	LINC02747	long intergenic non-protein coding RNA 2747	50009
chr5	177741817	177742958	1142	*	35.2136	35.2136	0	not	6	Intron (ENST00000390654/ENSG00000050767, intron 2 of 28)	5	177771844	177772317	474	1	ENSG00000271681	-28886	NA	NA	NA	28886
chr6	31544330	31545531	1202	*	35.191	35.2154	1	overlapTSS	6	Promoter (<=1kb)	6	31543344	31546113	2770	1	ENSG00000232810	986	7124	TNF	tumor necrosis factor	986
chr6	44188986	44189911	926	*	35.2184	35.2184	7	overlapTSS	6	Promoter (1-2kb)	6	44187242	44201888	14647	1	ENSG00000112759	1744	2030	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)	1744
chr17	47590004	47591155	1152	*	35.2188	35.2188	0	not	6	3' UTR	17	47572655	47592379	19725	1	ENSG00000064300	17349	4804	NGFR	nerve growth factor receptor	17349
chr7	44151809	44153084	1276	*	35.2159	35.2188	6	overlapTSS	6	Promoter (1-2kb)	7	44150448	44150511	64	1	ENSG00000264652	1361	NA	NA	NA	1361
chr17	74837516	74838759	1244	*	35.2203	35.2203	0	not	6	Distal Intergenic	17	74846258	74857918	11661	1	ENSG00000267535	-7499	283994	LINC00868	long intergenic non-protein coding RNA 868	7499
chr2	121321609	121322810	1202	*	35.2217	35.2217	0	not	6	Distal Intergenic	2	121311319	121315685	4367	2	ENSG00000232140	-5924	NA	NA	NA	5924
chr22	39640651	39641602	952	*	35.2218	35.2218	0	not	6	Promoter (<=1kb)	22	39619364	39640756	21393	2	ENSG00000100311	0	5155	PDGFB	platelet derived growth factor subunit B	0
chr5	139019607	139021156	1550	*	34.8443	35.2228	0	not	6	Downstream (2-3kb)	5	139024045	139024587	543	2	ENSG00000272255	3431	NA	NA	NA	3431
chr16	46424198	46425283	1086	*	35.2237	35.2237	0	not	6	Distal Intergenic	16	46590001	46590103	103	2	ENSG00000199448	164820	NA	NA	NA	164820
chr1	196577418	196578381	964	*	35.224	35.224	0	not	6	Promoter (<=1kb)	1	196194909	196578355	383447	2	ENSG00000162687	0	343450	KCNT2	potassium sodium-activated channel subfamily T member 2	0
chr1	201328254	201329515	1262	*	35.2253	35.2254	17	overlapTSS	6	3' UTR	1	201328136	201346890	18755	2	ENSG00000118194	17375	7139	TNNT2	troponin T2, cardiac type	17375
